Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
2709,-3.0569,-2.33827,-2.33827,-3.0569
2710,-3.05819,-2.28759,-2.28759,-3.05819
2711,-3.06055,-2.23745,-2.23745,-3.06055
2712,-3.0636,-2.18841,-2.18841,-3.0636
2713,-3.06713,-2.14074,-2.14074,-3.06713
2714,-3.07102,-2.09452,-2.09452,-3.07102
2715,-3.07519,-2.04979,-2.04979,-3.07519
2716,-3.07961,-2.00653,-2.00653,-3.07961
2717,-3.08424,-1.9647,-1.9647,-3.08424
2718,-3.08906,-1.92428,-1.92428,-3.08906
2719,-3.09405,-1.88521,-1.88521,-3.09405
2720,-3.09919,-1.84744,-1.84744,-3.09919
2721,-3.10446,-1.81094,-1.81094,-3.10446
2722,-3.10985,-1.77566,-1.77566,-3.10985
2723,-3.11534,-1.74154,-1.74154,-3.11534
2724,-3.12092,-1.70856,-1.70856,-3.12092
2725,-3.12656,-1.67666,-1.67666,-3.12656
2726,-3.13225,-1.6458,-1.6458,-3.13225
2727,-3.13798,-1.61595,-1.61595,-3.13798
2728,-3.14373,-1.58707,-1.58707,-3.14373
2729,-3.14948,-1.55912,-1.55912,-3.14948
2730,-3.15524,-1.53207,-1.53207,-3.15524
2731,-3.16097,-1.50588,-1.50588,-3.16097
2732,-3.16667,-1.48052,-1.48052,-3.16667
2733,-3.17234,-1.45595,-1.45595,-3.17234
2734,-3.17795,-1.43216,-1.43216,-3.17795
2735,-3.1835,-1.40911,-1.40911,-3.1835
2736,-3.18898,-1.38677,-1.38677,-3.18898
2737,-3.19439,-1.36511,-1.36511,-3.19439
2738,-3.19972,-1.34412,-1.34412,-3.19972
2739,-3.20496,-1.32377,-1.32377,-3.20496
2740,-3.21011,-1.30404,-1.30404,-3.21011
2741,-3.21516,-1.2849,-1.2849,-3.21516
2742,-3.22011,-1.26633,-1.26633,-3.22011
2743,-3.22496,-1.24832,-1.24832,-3.22496
2744,-3.2297,-1.23084,-1.23084,-3.2297
2745,-3.23433,-1.21388,-1.21388,-3.23433
2746,-3.23885,-1.19742,-1.19742,-3.23885
2747,-3.24327,-1.18145,-1.18145,-3.24327
2748,-3.24757,-1.16594,-1.16594,-3.24757
2749,-3.25176,-1.15088,-1.15088,-3.25176
2750,-3.25583,-1.13626,-1.13626,-3.25583
2751,-3.2598,-1.12207,-1.12207,-3.2598
2752,-3.26365,-1.10828,-1.10828,-3.26365
2753,-3.2674,-1.09489,-1.09489,-3.2674
2754,-3.27103,-1.08189,-1.08189,-3.27103
2755,-3.27456,-1.06926,-1.06926,-3.27456
2756,-3.27799,-1.05699,-1.05699,-3.27799
2757,-3.2813,-1.04508,-1.04508,-3.2813
2758,-3.28452,-1.0335,-1.0335,-3.28452
2759,-3.28763,-1.02225,-1.02225,-3.28763
2760,-3.29064,-1.01133,-1.01133,-3.29064
2761,-3.29356,-1.00071,-1.00071,-3.29356
2762,-3.29638,-0.990398,-0.990398,-3.29638
2763,-3.2991,-0.980377,-0.980377,-3.2991
2764,-3.30173,-0.96134,-0.96134,-3.30173
2765,-3.30567,-0.93334,-0.93334,-3.30567
2766,-3.3116,-0.895196,-0.895196,-3.3116
2767,-3.32002,-0.84475,-0.84475,-3.32002
2768,-3.33145,-0.779225,-0.779225,-3.33145
2769,-3.34643,-0.695158,-0.695158,-3.34643
2770,-3.3655,-0.588203,-0.588203,-3.3655
2771,-3.38897,-0.452821,-0.452821,-3.38897
2772,-3.41677,-0.281813,-0.281813,-3.41677
2773,-3.44809,-0.0656517,-0.0656517,-3.44809
2774,-3.48108,0.208403,0.208403,-3.48108
2775,-3.51292,0.557322,0.557322,-3.51292
2776,-3.54045,1.00331,1.00331,-3.54045
2777,-3.56138,1.57476,1.57476,-3.56138
2778,-3.57523,2.20183,2.20183,-3.57523
2779,-3.58314,2.48821,2.48821,-3.58314
2780,-3.58704,2.60207,2.60207,-3.58704
2781,-3.58877,2.62888,2.62888,-3.58877
2782,-3.58937,2.6122,2.6122,-3.58937
2783,-3.58938,2.57424,2.57424,-3.58938
2784,-3.58909,2.52632,2.52632,-3.58909
2785,-3.58863,2.47419,2.47419,-3.58863
2786,-3.58809,2.42077,2.42077,-3.58809
2787,-3.58751,2.3675,2.3675,-3.58751
2788,-3.5869,2.31512,2.31512,-3.5869
2789,-3.58627,2.26397,2.26397,-3.58627
2790,-3.58563,2.21419,2.21419,-3.58563
2791,-3.58498,2.16584,2.16584,-3.58498
2792,-3.58433,2.11893,2.11893,-3.58433
2793,-3.58366,2.07344,2.07344,-3.58366
2794,-3.58299,2.02933,2.02933,-3.58299
2795,-3.58232,1.98658,1.98658,-3.58232
2796,-3.58164,1.94514,1.94514,-3.58164
2797,-3.58095,1.90497,1.90497,-3.58095
2798,-3.58025,1.86604,1.86604,-3.58025
2799,-3.57955,1.8283,1.8283,-3.57955
2800,-3.57884,1.79173,1.79173,-3.57884
2801,-3.57813,1.75628,1.75628,-3.57813
2802,-3.57741,1.72192,1.72192,-3.57741
2803,-3.57668,1.68862,1.68862,-3.57668
2804,-3.57595,1.65634,1.65634,-3.57595
2805,-3.57521,1.62506,1.62506,-3.57521
2806,-3.57447,1.59474,1.59474,-3.57447
2807,-3.57372,1.56535,1.56535,-3.57372
2808,-3.57296,1.53686,1.53686,-3.57296
2809,-3.5722,1.50925,1.50925,-3.5722
2810,-3.57144,1.48248,1.48248,-3.57144
2811,-3.57067,1.45654,1.45654,-3.57067
2812,-3.56989,1.4314,1.4314,-3.56989
2813,-3.56911,1.40703,1.40703,-3.56911
2814,-3.56833,1.3834,1.3834,-3.56833
2815,-3.56755,1.3605,1.3605,-3.56755
2816,-3.56676,1.3383,1.3383,-3.56676
2817,-3.56596,1.31679,1.31679,-3.56596
2818,-3.56517,1.29593,1.29593,-3.56517
2819,-3.56437,1.27571,1.27571,-3.56437
2820,-3.56357,1.25611,1.25611,-3.56357
2821,-3.56277,1.23711,1.23711,-3.56277
2822,-3.56197,1.21869,1.21869,-3.56197
2823,-3.56116,1.20083,1.20083,-3.56116
2824,-3.56035,1.18352,1.18352,-3.56035
2825,-3.55955,1.16674,1.16674,-3.55955
2826,-3.55874,1.15047,1.15047,-3.55874
2827,-3.55793,1.13469,1.13469,-3.55793
2828,-3.55713,1.1194,1.1194,-3.55713
2829,-3.55632,1.10457,1.10457,-3.55632
2830,-3.55551,1.0902,1.0902,-3.55551
2831,-3.55471,1.07626,1.07626,-3.55471
2832,-3.5539,1.06274,1.06274,-3.5539
2833,-3.5531,1.04964,1.04964,-3.5531
2834,-3.5523,1.03693,1.03693,-3.5523
2835,-3.5515,1.02461,1.02461,-3.5515
2836,-3.5507,1.01266,1.01266,-3.5507
2837,-3.5499,1.00107,1.00107,-3.5499
2838,-3.54911,0.989835,0.989835,-3.54911
2839,-3.54831,0.978938,0.978938,-3.54831
2840,-3.54752,0.958556,0.958556,-3.54752
2841,-3.54662,0.927739,0.927739,-3.54662
2842,-3.54554,0.88463,0.88463,-3.54554
2843,-3.54417,0.826047,0.826047,-3.54417
2844,-3.54239,0.747809,0.747809,-3.54239
2845,-3.53998,0.644611,0.644611,-3.53998
2846,-3.53655,0.509786,0.509786,-3.53655
2847,-3.53137,0.335045,0.335045,-3.53137
2848,-3.52304,0.110244,0.110244,-3.52304
2849,-3.50864,-0.176625,-0.176625,-3.50864
2850,-3.48206,-0.538914,-0.538914,-3.48206
2851,-3.43156,-0.990066,-0.990066,-3.43156
2852,-3.34279,-1.54439,-1.54439,-3.34279
2853,-3.22201,-2.14859,-2.14859,-3.22201
2854,-3.11288,-2.40115,-2.40115,-3.11288
2855,-3.04744,-2.49463,-2.49463,-3.04744
2856,-3.01144,-2.51139,-2.51139,-3.01144
2857,-2.99261,-2.49084,-2.49084,-2.99261
2858,-2.98347,-2.45248,-2.45248,-2.98347
2859,-2.97975,-2.40607,-2.40607,-2.97975
2860,-2.97912,-2.35647,-2.35647,-2.97912
2861,-2.98027,-2.30615,-2.30615,-2.98027
2862,-2.98251,-2.25631,-2.25631,-2.98251
2863,-2.98544,-2.20753,-2.20753,-2.98544
2864,-2.98885,-2.16008,-2.16008,-2.98885
2865,-2.99262,-2.11407,-2.11407,-2.99262
2866,-2.99667,-2.06953,-2.06953,-2.99667
2867,-3.00096,-2.02644,-2.02644,-3.00096
2868,-3.00546,-1.98479,-1.98479,-3.00546
2869,-3.01014,-1.94452,-1.94452,-3.01014
2870,-3.01499,-1.9056,-1.9056,-3.01499
2871,-3.01999,-1.86798,-1.86798,-3.01999
2872,-3.02513,-1.83161,-1.83161,-3.02513
2873,-3.03038,-1.79645,-1.79645,-3.03038
2874,-3.03573,-1.76246,-1.76246,-3.03573
2875,-3.04116,-1.7296,-1.7296,-3.04116
2876,-3.04667,-1.69781,-1.69781,-3.04667
2877,-3.05223,-1.66707,-1.66707,-3.05223
2878,-3.05783,-1.63733,-1.63733,-3.05783
2879,-3.06345,-1.60855,-1.60855,-3.06345
2880,-3.06909,-1.5807,-1.5807,-3.06909
2881,-3.07472,-1.55375,-1.55375,-3.07472
2882,-3.08034,-1.52765,-1.52765,-3.08034
2883,-3.08593,-1.50239,-1.50239,-3.08593
2884,-3.09149,-1.47792,-1.47792,-3.09149
2885,-3.09701,-1.45422,-1.45422,-3.09701
2886,-3.10247,-1.43126,-1.43126,-3.10247
2887,-3.10787,-1.40901,-1.40901,-3.10787
2888,-3.11319,-1.38745,-1.38745,-3.11319
2889,-3.11845,-1.36655,-1.36655,-3.11845
2890,-3.12362,-1.34629,-1.34629,-3.12362
2891,-3.1287,-1.32664,-1.32664,-3.1287
2892,-3.13369,-1.30759,-1.30759,-3.13369
2893,-3.13859,-1.28911,-1.28911,-3.13859
2894,-3.14338,-1.27119,-1.27119,-3.14338
2895,-3.14808,-1.2538,-1.2538,-3.14808
2896,-3.15267,-1.23692,-1.23692,-3.15267
2897,-3.15716,-1.22055,-1.22055,-3.15716
2898,-3.16154,-1.20465,-1.20465,-3.16154
2899,-3.16582,-1.18923,-1.18923,-3.16582
2900,-3.16998,-1.17425,-1.17425,-3.16998
2901,-3.17404,-1.15971,-1.15971,-3.17404
2902,-3.17799,-1.1456,-1.1456,-3.17799
2903,-3.18184,-1.13189,-1.13189,-3.18184
2904,-3.18558,-1.11858,-1.11858,-3.18558
2905,-3.18921,-1.10566,-1.10566,-3.18921
2906,-3.19274,-1.0931,-1.0931,-3.19274
2907,-3.19616,-1.08091,-1.08091,-3.19616
2908,-3.19948,-1.06907,-1.06907,-3.19948
2909,-3.2027,-1.05757,-1.05757,-3.2027
2910,-3.20583,-1.04639,-1.04639,-3.20583
2911,-3.20885,-1.03554,-1.03554,-3.20885
2912,-3.21178,-1.02499,-1.02499,-3.21178
2913,-3.21462,-1.01474,-1.01474,-3.21462
2914,-3.21736,-1.00479,-1.00479,-3.21736
2915,-3.22001,-0.995118,-0.995118,-3.22001
2916,-3.22258,-0.985722,-0.985722,-3.22258
2917,-3.22506,-0.971993,-0.971993,-3.22506
2918,-3.22815,-0.94951,-0.94951,-3.22815
2919,-3.23284,-0.91819,-0.91819,-3.23284
2920,-3.23966,-0.876348,-0.876348,-3.23966
2921,-3.24908,-0.821648,-0.821648,-3.24908
2922,-3.26162,-0.751164,-0.751164,-3.26162
2923,-3.2778,-0.66125,-0.66125,-3.2778
2924,-3.29809,-0.547308,-0.547308,-3.29809
2925,-3.32273,-0.403445,-0.403445,-3.32273
2926,-3.35146,-0.221964,-0.221964,-3.35146
2927,-3.38321,0.00736088,0.00736088,-3.38321
2928,-3.41589,0.298197,0.298197,-3.41589
2929,-3.44654,0.668669,0.668669,-3.44654
2930,-3.4722,1.14234,1.14234,-3.4722
2931,-3.49105,1.74918,1.74918,-3.49105
2932,-3.5031,2.27592,2.27592,-3.5031
2933,-3.50969,2.51129,2.51129,-3.50969
2934,-3.51289,2.59916,2.59916,-3.51289
2935,-3.51428,2.61272,2.61272,-3.51428
2936,-3.51471,2.5893,2.5893,-3.51471
2937,-3.51466,2.54792,2.54792,-3.51466
2938,-3.51435,2.49828,2.49828,-3.51435
2939,-3.5139,2.4453,2.4453,-3.5139
2940,-3.51339,2.39146,2.39146,-3.51339
2941,-3.51283,2.338,2.338,-3.51283
2942,-3.51225,2.28555,2.28555,-3.51225
2943,-3.51165,2.23437,2.23437,-3.51165
2944,-3.51104,2.18461,2.18461,-3.51104
2945,-3.51042,2.13629,2.13629,-3.51042
2946,-3.5098,2.08941,2.08941,-3.5098
2947,-3.50917,2.04396,2.04396,-3.50917
2948,-3.50853,1.99989,1.99989,-3.50853
2949,-3.50788,1.95718,1.95718,-3.50788
2950,-3.50723,1.91577,1.91577,-3.50723
2951,-3.50657,1.87564,1.87564,-3.50657
2952,-3.50591,1.83675,1.83675,-3.50591
2953,-3.50523,1.79905,1.79905,-3.50523
2954,-3.50455,1.76251,1.76251,-3.50455
2955,-3.50387,1.7271,1.7271,-3.50387
2956,-3.50318,1.69278,1.69278,-3.50318
2957,-3.50248,1.65951,1.65951,-3.50248
2958,-3.50177,1.62727,1.62727,-3.50177
2959,-3.50106,1.59601,1.59601,-3.50106
2960,-3.50034,1.56572,1.56572,-3.50034
2961,-3.49962,1.53637,1.53637,-3.49962
2962,-3.49889,1.50791,1.50791,-3.49889
2963,-3.49815,1.48033,1.48033,-3.49815
2964,-3.49741,1.4536,1.4536,-3.49741
2965,-3.49667,1.42769,1.42769,-3.49667
2966,-3.49592,1.40257,1.40257,-3.49592
2967,-3.49516,1.37823,1.37823,-3.49516
2968,-3.4944,1.35463,1.35463,-3.4944
2969,-3.49364,1.33176,1.33176,-3.49364
2970,-3.49287,1.30959,1.30959,-3.49287
2971,-3.4921,1.2881,1.2881,-3.4921
2972,-3.49133,1.26727,1.26727,-3.49133
2973,-3.49056,1.24708,1.24708,-3.49056
2974,-3.48978,1.2275,1.2275,-3.48978
2975,-3.489,1.20853,1.20853,-3.489
2976,-3.48822,1.19013,1.19013,-3.48822
2977,-3.48744,1.1723,1.1723,-3.48744
2978,-3.48665,1.15501,1.15501,-3.48665
2979,-3.48587,1.13826,1.13826,-3.48587
2980,-3.48508,1.12201,1.12201,-3.48508
2981,-3.4843,1.10626,1.10626,-3.4843
2982,-3.48351,1.09099,1.09099,-3.48351
2983,-3.48273,1.07618,1.07618,-3.48273
2984,-3.48195,1.06183,1.06183,-3.48195
2985,-3.48116,1.04791,1.04791,-3.48116
2986,-3.48038,1.03441,1.03441,-3.48038
2987,-3.4796,1.02133,1.02133,-3.4796
2988,-3.47882,1.00864,1.00864,-3.47882
2989,-3.47804,0.99634,0.99634,-3.47804
2990,-3.47726,0.984411,0.984411,-3.47726
2991,-3.47649,0.969568,0.969568,-3.47649
2992,-3.47568,0.943186,0.943186,-3.47568
2993,-3.47472,0.90502,0.90502,-3.47472
2994,-3.47351,0.852385,0.852385,-3.47351
2995,-3.47194,0.78143,0.78143,-3.47194
2996,-3.46984,0.687202,0.687202,-3.46984
2997,-3.46686,0.563456,0.563456,-3.46686
2998,-3.46245,0.402388,0.402388,-3.46245
2999,-3.45546,0.194388,0.194388,-3.45546
3000,-3.44361,-0.0720814,-0.0720814,-3.44361
3001,-3.42206,-0.41018,-0.41018,-3.42206
3002,-3.38101,-0.833598,-0.833598,-3.38101
3003,-3.30541,-1.35593,-1.35593,-3.30541
3004,-3.19121,-1.99796,-1.99796,-3.19121
3005,-3.07065,-2.34446,-2.34446,-3.07065
3006,-2.99288,-2.48264,-2.48264,-2.99288
3007,-2.94904,-2.52151,-2.52151,-2.94904
3008,-2.92565,-2.512,-2.512,-2.92565
3009,-2.91389,-2.47913,-2.47913,-2.91389
3010,-2.90867,-2.43538,-2.43538,-2.90867
3011,-2.90714,-2.38703,-2.38703,-2.90714
3012,-2.90773,-2.33722,-2.33722,-2.90773
3013,-2.90959,-2.28752,-2.28752,-2.90959
3014,-2.91224,-2.23869,-2.23869,-2.91224
3015,-2.91542,-2.1911,-2.1911,-2.91542
3016,-2.91898,-2.1449,-2.1449,-2.91898
3017,-2.92285,-2.10015,-2.10015,-2.92285
3018,-2.92696,-2.05685,-2.05685,-2.92696
3019,-2.93128,-2.01497,-2.01497,-2.93128
3020,-2.93579,-1.97449,-1.97449,-2.93579
3021,-2.94047,-1.93535,-1.93535,-2.94047
3022,-2.94531,-1.89752,-1.89752,-2.94531
3023,-2.95028,-1.86095,-1.86095,-2.95028
3024,-2.95537,-1.82559,-1.82559,-2.95537
3025,-2.96056,-1.79141,-1.79141,-2.96056
3026,-2.96585,-1.75836,-1.75836,-2.96585
3027,-2.97121,-1.72639,-1.72639,-2.97121
3028,-2.97663,-1.69548,-1.69548,-2.97663
3029,-2.98209,-1.66557,-1.66557,-2.98209
3030,-2.98759,-1.63663,-1.63663,-2.98759
3031,-2.99311,-1.60863,-1.60863,-2.99311
3032,-2.99863,-1.58154,-1.58154,-2.99863
3033,-3.00415,-1.55531,-1.55531,-3.00415
3034,-3.00965,-1.52991,-1.52991,-3.00965
3035,-3.01512,-1.50532,-1.50532,-3.01512
3036,-3.02055,-1.4815,-1.4815,-3.02055
3037,-3.02593,-1.45843,-1.45843,-3.02593
3038,-3.03126,-1.43608,-1.43608,-3.03126
3039,-3.03653,-1.41441,-1.41441,-3.03653
3040,-3.04173,-1.39342,-1.39342,-3.04173
3041,-3.04685,-1.37307,-1.37307,-3.04685
3042,-3.0519,-1.35334,-1.35334,-3.0519
3043,-3.05685,-1.33422,-1.33422,-3.05685
3044,-3.06172,-1.31566,-1.31566,-3.06172
3045,-3.06649,-1.29767,-1.29767,-3.06649
3046,-3.07117,-1.28022,-1.28022,-3.07117
3047,-3.07575,-1.26328,-1.26328,-3.07575
3048,-3.08023,-1.24685,-1.24685,-3.08023
3049,-3.0846,-1.23091,-1.23091,-3.0846
3050,-3.08888,-1.21543,-1.21543,-3.08888
3051,-3.09305,-1.20041,-1.20041,-3.09305
3052,-3.09712,-1.18583,-1.18583,-3.09712
3053,-3.10108,-1.17168,-1.17168,-3.10108
3054,-3.10494,-1.15794,-1.15794,-3.10494
3055,-3.10869,-1.1446,-1.1446,-3.10869
3056,-3.11234,-1.13164,-1.13164,-3.11234
3057,-3.11589,-1.11906,-1.11906,-3.11589
3058,-3.11934,-1.10684,-1.10684,-3.11934
3059,-3.12269,-1.09497,-1.09497,-3.12269
3060,-3.12595,-1.08345,-1.08345,-3.12595
3061,-3.1291,-1.07225,-1.07225,-3.1291
3062,-3.13216,-1.06137,-1.06137,-3.13216
3063,-3.13512,-1.05081,-1.05081,-3.13512
3064,-3.138,-1.04055,-1.04055,-3.138
3065,-3.14078,-1.03058,-1.03058,-3.14078
3066,-3.14347,-1.02089,-1.02089,-3.14347
3067,-3.14608,-1.01148,-1.01148,-3.14608
3068,-3.1486,-1.00234,-1.00234,-3.1486
3069,-3.15104,-0.993457,-0.993457,-3.15104
3070,-3.1534,-0.986679,-0.986679,-3.1534
3071,-3.1554,-0.977338,-0.977338,-3.1554
3072,-3.15761,-0.96365,-0.96365,-3.15761
3073,-3.16057,-0.945643,-0.945643,-3.16057
3074,-3.16455,-0.922434,-0.922434,-3.16455
3075,-3.16981,-0.892764,-0.892764,-3.16981
3076,-3.17667,-0.855028,-0.855028,-3.17667
3077,-3.18549,-0.807212,-0.807212,-3.18549
3078,-3.1967,-0.746773,-0.746773,-3.1967
3079,-3.21076,-0.67049,-0.67049,-3.21076
3080,-3.22815,-0.57424,-0.57424,-3.22815
3081,-3.24924,-0.45269,-0.45269,-3.24924
3082,-3.27415,-0.298834,-0.298834,-3.27415
3083,-3.30245,-0.103333,-0.103333,-3.30245
3084,-3.3329,0.146404,0.146404,-3.3329
3085,-3.36326,0.467369,0.467369,-3.36326
3086,-3.39067,0.882265,0.882265,-3.39067
3087,-3.41254,1.42086,1.42086,-3.41254
3088,-3.42774,2.1073,2.1073,-3.42774
3089,-3.43688,2.44121,2.44121,-3.43688
3090,-3.44152,2.57847,2.57847,-3.44152
3091,-3.44367,2.61637,2.61637,-3.44367
3092,-3.44453,2.60454,2.60454,-3.44453
3093,-3.4447,2.56826,2.56826,-3.4447
3094,-3.44453,2.52043,2.52043,-3.44453
3095,-3.44417,2.4676,2.4676,-3.44417
3096,-3.44372,2.41309,2.41309,-3.44372
3097,-3.44321,2.35858,2.35858,-3.44321
3098,-3.44267,2.30488,2.30488,-3.44267
3099,-3.44211,2.25239,2.25239,-3.44211
3100,-3.44154,2.20129,2.20129,-3.44154
3101,-3.44096,2.15166,2.15166,-3.44096
3102,-3.44037,2.10349,2.10349,-3.44037
3103,-3.43978,2.05678,2.05678,-3.43978
3104,-3.43917,2.01149,2.01149,-3.43917
3105,-3.43856,1.96759,1.96759,-3.43856
3106,-3.43794,1.92504,1.92504,-3.43794
3107,-3.43732,1.88379,1.88379,-3.43732
3108,-3.43669,1.84382,1.84382,-3.43669
3109,-3.43605,1.80507,1.80507,-3.43605
3110,-3.4354,1.76752,1.76752,-3.4354
3111,-3.43474,1.73112,1.73112,-3.43474
3112,-3.43408,1.69585,1.69585,-3.43408
3113,-3.43341,1.66166,1.66166,-3.43341
3114,-3.43274,1.62853,1.62853,-3.43274
3115,-3.43206,1.59641,1.59641,-3.43206
3116,-3.43137,1.56528,1.56528,-3.43137
3117,-3.43067,1.53511,1.53511,-3.43067
3118,-3.42997,1.50587,1.50587,-3.42997
3119,-3.42926,1.47753,1.47753,-3.42926
3120,-3.42855,1.45006,1.45006,-3.42855
3121,-3.42783,1.42344,1.42344,-3.42783
3122,-3.42711,1.39763,1.39763,-3.42711
3123,-3.42638,1.37262,1.37262,-3.42638
3124,-3.42565,1.34838,1.34838,-3.42565
3125,-3.42491,1.32488,1.32488,-3.42491
3126,-3.42417,1.3021,1.3021,-3.42417
3127,-3.42342,1.28002,1.28002,-3.42342
3128,-3.42267,1.25862,1.25862,-3.42267
3129,-3.42192,1.23788,1.23788,-3.42192
3130,-3.42117,1.21777,1.21777,-3.42117
3131,-3.42041,1.19828,1.19828,-3.42041
3132,-3.41965,1.17938,1.17938,-3.41965
3133,-3.41889,1.16107,1.16107,-3.41889
3134,-3.41813,1.14331,1.14331,-3.41813
3135,-3.41736,1.1261,1.1261,-3.41736
3136,-3.4166,1.10941,1.10941,-3.4166
3137,-3.41583,1.09323,1.09323,-3.41583
3138,-3.41507,1.07755,1.07755,-3.41507
3139,-3.4143,1.06235,1.06235,-3.4143
3140,-3.41354,1.04761,1.04761,-3.41354
3141,-3.41277,1.03331,1.03331,-3.41277
3142,-3.41201,1.01946,1.01946,-3.41201
3143,-3.41125,1.00602,1.00602,-3.41125
3144,-3.41049,0.992995,0.992995,-3.41049
3145,-3.40973,0.980365,0.980365,-3.40973
3146,-3.40897,0.961522,0.961522,-3.40897
3147,-3.40814,0.930511,0.930511,-3.40814
3148,-3.40712,0.886326,0.886326,-3.40712
3149,-3.40581,0.825795,0.825795,-3.40581
3150,-3.40407,0.744541,0.744541,-3.40407
3151,-3.40166,0.636977,0.636977,-3.40166
3152,-3.39815,0.496081,0.496081,-3.39815
3153,-3.39276,0.313128,0.313128,-3.39276
3154,-3.38392,0.077477,0.077477,-3.38392
3155,-3.36831,-0.223395,-0.223395,-3.36831
3156,-3.33902,-0.603224,-0.603224,-3.33902
3157,-3.28303,-1.07563,-1.07563,-3.28303
3158,-3.18675,-1.65602,-1.65602,-3.18675
3159,-3.06305,-2.20579,-2.20579,-3.06305
3160,-2.96154,-2.43617,-2.43617,-2.96154
3161,-2.90146,-2.51996,-2.51996,-2.90146
3162,-2.86853,-2.5327,-2.5327,-2.86853
3163,-2.85137,-2.51078,-2.51078,-2.85137
3164,-2.84308,-2.47231,-2.47231,-2.84308
3165,-2.83979,-2.42634,-2.42634,-2.83979
3166,-2.83933,-2.37745,-2.37745,-2.83933
3167,-2.84052,-2.32793,-2.32793,-2.84052
3168,-2.84272,-2.27892,-2.27892,-2.84272
3169,-2.84557,-2.23095,-2.23095,-2.84557
3170,-2.84886,-2.1843,-2.1843,-2.84886
3171,-2.85248,-2.13905,-2.13905,-2.85248
3172,-2.85637,-2.09524,-2.09524,-2.85637
3173,-2.86048,-2.05286,-2.05286,-2.86048
3174,-2.86479,-2.01187,-2.01187,-2.86479
3175,-2.86928,-1.97225,-1.97225,-2.86928
3176,-2.87392,-1.93394,-1.93394,-2.87392
3177,-2.87871,-1.89691,-1.89691,-2.87871
3178,-2.88362,-1.86111,-1.86111,-2.88362
3179,-2.88865,-1.8265,-1.8265,-2.88865
3180,-2.89377,-1.79303,-1.79303,-2.89377
3181,-2.89897,-1.76066,-1.76066,-2.89897
3182,-2.90425,-1.72936,-1.72936,-2.90425
3183,-2.90958,-1.69908,-1.69908,-2.90958
3184,-2.91495,-1.66978,-1.66978,-2.91495
3185,-2.92034,-1.64144,-1.64144,-2.92034
3186,-2.92575,-1.61401,-1.61401,-2.92575
3187,-2.93117,-1.58746,-1.58746,-2.93117
3188,-2.93658,-1.56176,-1.56176,-2.93658
3189,-2.94196,-1.53688,-1.53688,-2.94196
3190,-2.94732,-1.51279,-1.51279,-2.94732
3191,-2.95264,-1.48945,-1.48945,-2.95264
3192,-2.95791,-1.46684,-1.46684,-2.95791
3193,-2.96313,-1.44494,-1.44494,-2.96313
3194,-2.96829,-1.42371,-1.42371,-2.96829
3195,-2.97337,-1.40314,-1.40314,-2.97337
3196,-2.97839,-1.3832,-1.3832,-2.97839
3197,-2.98332,-1.36386,-1.36386,-2.98332
3198,-2.98818,-1.34512,-1.34512,-2.98818
3199,-2.99294,-1.32694,-1.32694,-2.99294
3200,-2.99761,-1.30931,-1.30931,-2.99761
3201,-3.0022,-1.29221,-1.29221,-3.0022
3202,-3.00668,-1.27561,-1.27561,-3.00668
3203,-3.01107,-1.25951,-1.25951,-3.01107
3204,-3.01536,-1.24389,-1.24389,-3.01536
3205,-3.01955,-1.22873,-1.22873,-3.01955
3206,-3.02364,-1.21402,-1.21402,-3.02364
3207,-3.02763,-1.19973,-1.19973,-3.02763
3208,-3.03152,-1.18587,-1.18587,-3.03152
3209,-3.03531,-1.17241,-1.17241,-3.03531
3210,-3.039,-1.15934,-1.15934,-3.039
3211,-3.04259,-1.14665,-1.14665,-3.04259
3212,-3.04608,-1.13433,-1.13433,-3.04608
3213,-3.04947,-1.12236,-1.12236,-3.04947
3214,-3.05277,-1.11074,-1.11074,-3.05277
3215,-3.05597,-1.09945,-1.09945,-3.05597
3216,-3.05908,-1.08849,-1.08849,-3.05908
3217,-3.06209,-1.07784,-1.07784,-3.06209
3218,-3.06502,-1.06749,-1.06749,-3.06502
3219,-3.06785,-1.05798,-1.05798,-3.06785
3220,-3.07052,-1.05261,-1.05261,-3.07052
3221,-3.07248,-1.04905,-1.04905,-3.07248
3222,-3.07382,-1.04628,-1.04628,-3.07382
3223,-3.07472,-1.04388,-1.04388,-3.07472
3224,-3.07535,-1.04165,-1.04165,-3.07535
3225,-3.07582,-1.03952,-1.03952,-3.07582
3226,-3.07619,-1.03746,-1.03746,-3.07619
3227,-3.0765,-1.03544,-1.03544,-3.0765
3228,-3.07677,-1.03345,-1.03345,-3.07677
3229,-3.07702,-1.0315,-1.0315,-3.07702
3230,-3.07725,-1.02958,-1.02958,-3.07725
3231,-3.07747,-1.02769,-1.02769,-3.07747
3232,-3.07768,-1.02584,-1.02584,-3.07768
3233,-3.07788,-1.02401,-1.02401,-3.07788
3234,-3.07807,-1.02221,-1.02221,-3.07807
3235,-3.07824,-1.02044,-1.02044,-3.07824
3236,-3.07841,-1.0187,-1.0187,-3.07841
3237,-3.07858,-1.01698,-1.01698,-3.07858
3238,-3.07873,-1.01529,-1.01529,-3.07873
3239,-3.07887,-1.01363,-1.01363,-3.07887
3240,-3.07901,-1.012,-1.012,-3.07901
3241,-3.07914,-1.01039,-1.01039,-3.07914
